"","ST_CASE","VEH_NO","HIT_RUNNAME","NUMOCCSNAME","L_STATENAME","SPEEDRELNAME","VSPD_LIM"
"44091",480897,1,"No","05","Texas","No",70
"44092",480898,1,"No","01","Texas","No",75
"44093",480899,1,"No","02","Texas","No",65
"44094",480899,2,"No","01","Texas","No",65
"44095",480900,1,"No","01","Texas","No",35
"44096",480900,2,"No","03","Texas","No",35
"44097",480901,1,"No","01","Texas","No",65
"44098",480901,2,"No","01","Texas","No",65
"44099",480901,3,"No","03","Texas","No",65
"44100",480902,1,"No","01","Texas","No",60
"44101",480902,2,"No","02","Texas","No",60
"44102",480903,1,"No","02","Texas","No",75
"44103",480904,1,"Yes","Unknown","Texas","No",40
"44104",480905,1,"No","02","Texas","No",70
"44105",480905,2,"No","02","Texas","No",70
"44106",480906,1,"No","01","Texas","No",70
"44107",480906,2,"No","02","Oklahoma","No",70
"44108",480907,1,"No","01","Texas","No",70
"44109",480908,1,"No","01","Colorado","No",75
"44110",480908,2,"No","01","Texas","No",75
"44111",480908,3,"No","02","Not Reported","No",75
"44112",480909,1,"No","05","Texas","No",60
"44113",480910,1,"No","03","Texas","Yes, Too Fast for Conditions",70
"44114",480911,1,"No","02","Texas","No",60
"44115",480912,1,"No","01","Texas","No",55
"44116",480912,2,"No","01","Texas","No",55
"44117",480912,3,"No","05","Texas","No",55
"44118",480913,1,"No","01","Texas","No",60
"44119",480913,2,"No","03","Texas","No",60
"44120",480913,3,"No","02","Colorado","No",60
"44121",480914,1,"No","01","Texas","No",50
"44122",480915,1,"No","03","Texas","No",55
"44123",480915,2,"No","01","Texas","No",55
"44124",480916,1,"No","01","Texas","Yes, Exceeded Speed Limit",30
"44125",480917,1,"No","02","Florida","No",75
"44126",480917,2,"No","01","California","No",75
"44127",480918,1,"No","01","Texas","Yes, Too Fast for Conditions",70
"44128",480919,1,"Yes","Unknown","Reported as Unknown","No",40
"44129",480920,1,"No","02","Texas","No",65
"44130",480920,2,"No","03","Texas","Yes, Specifics Unknown",65
"44131",480921,1,"No","02","Texas","Yes, Specifics Unknown",75
"44132",480921,2,"No","02","Canada","No",75
"44133",480922,1,"No","02","Texas","No",98
"44134",480922,2,"No","01","Texas","No",60
"44135",480923,1,"No","01","Texas","No",45
"44136",480924,1,"No","01","Texas","No",30
"44137",480925,1,"No","01","Texas","No",98
"44138",480925,2,"No","02","Texas","No",55
"44139",480926,1,"No","01","Texas","Yes, Too Fast for Conditions",30
"44140",480927,1,"No","01","Texas","No",75
"44141",480928,1,"No","02","Texas","No",65
"44142",480928,2,"No","01","Texas","No",65
"44143",480929,1,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",55
"44144",480930,1,"No","01","Texas","No",30
"44145",480931,1,"No","01","Texas","No",30
"44146",480933,1,"No","01","Louisiana","No",75
"44147",480934,1,"No","02","Texas","No",65
"44148",480934,2,"No","02","Nevada","No",65
"44149",480935,1,"No","03","Texas","Yes, Exceeded Speed Limit",30
"44150",480936,1,"No","02","Texas","No",65
"44151",480937,1,"No","01","Texas","No",50
"44152",480937,2,"No","02","Texas","No",50
"44153",480939,1,"No","01","Texas","Yes, Too Fast for Conditions",50
"44154",480940,1,"No","03","Texas","No",15
"44155",480941,1,"No","01","Texas","No",70
"44156",480941,2,"No","01","Texas","No",70
"44157",480942,1,"No","01","New Mexico","No",75
"44158",480942,2,"No","01","Mexico","No",75
"44159",480943,1,"No","01","Texas","No",75
"44160",480943,2,"No","01","Texas","No",75
"44161",480943,3,"No","01","Texas","No",75
"44162",480944,1,"No","01","Texas","No",35
"44163",480946,1,"No","01","Texas","Yes, Exceeded Speed Limit",35
"44164",480946,2,"No","02","Texas","No",98
"44165",480947,1,"No","01","Texas","No",35
"44166",480947,2,"No","05","Texas","No",35
"44167",480948,1,"No","02","Texas","No",60
"44168",480948,2,"No","01","Texas","No",60
"44169",480949,1,"No","01","Texas","Yes, Too Fast for Conditions",40
"44170",480950,1,"No","01","Texas","Yes, Exceeded Speed Limit",40
"44171",480950,2,"No","01","Texas","No",40
"44172",480951,1,"No","01","Texas","No",70
"44173",480951,2,"No","01","Texas","No",70
"44174",480952,1,"No","02","Texas","No",70
"44175",480952,2,"No","01","Texas","No",70
"44176",480953,1,"No","01","Texas","No",75
"44177",480953,2,"No","01","Texas","No",75
"44178",480953,3,"No","01","Texas","Yes, Too Fast for Conditions",75
"44179",480954,1,"No","01","Texas","Yes, Too Fast for Conditions",35
"44180",480954,2,"No","01","Texas","No",35
"44181",480955,1,"No","01","Texas","No",75
"44182",480956,1,"No","02","North Carolina","No",75
"44183",480956,2,"No","01","Texas","No",75
"44184",480956,3,"No","01","Texas","No",75
"44185",480957,1,"No","01","Texas","No",60
"44186",480957,2,"No","01","Texas","Yes, Too Fast for Conditions",60
"44187",480958,1,"No","01","Texas","No",50
"44188",480959,1,"No","01","Texas","No",55
"44189",480959,2,"No","01","Texas","No",98
"44190",480960,1,"Yes","Unknown","Reported as Unknown","No",98
"44191",480961,1,"No","01","Texas","Yes, Exceeded Speed Limit",35
"44192",480962,1,"No","01","Texas","No",55
"44193",480963,1,"No","01","Texas","No",30
"44194",480964,1,"No","01","Texas","No",70
"44195",480965,1,"No","01","Texas","No",40
"44196",480966,1,"No","02","Minnesota","No",70
"44197",480966,2,"No","03","Texas","Yes, Too Fast for Conditions",70
"44198",480968,1,"No","01","Texas","Yes, Too Fast for Conditions",35
"44199",480969,1,"No","01","Texas","No",65
"44200",480969,2,"No","02","Texas","No",98
"44201",480970,1,"No","01","Texas","No",30
"44202",480971,1,"No","01","Texas","No",98
"44203",480971,2,"No","01","Texas","No",75
"44204",480972,1,"No","01","Texas","No",80
"44205",480973,1,"No","02","Texas","No",30
"44206",480973,2,"No","01","Texas","Yes, Exceeded Speed Limit",30
"44207",480974,1,"No","01","Texas","No",60
"44208",480974,2,"No","01","Texas","No",60
"44209",480974,3,"No","01","Texas","No",60
"44210",480975,1,"No","01","Texas","No",0
"44211",480975,2,"No","01","Texas","No",75
"44212",480976,1,"No","01","Texas","No",65
"44213",480976,2,"No","02","Texas","No",98
"44214",480976,3,"No","01","Texas","No",65
"44215",480977,1,"No","01","Texas","No",45
"44216",480977,2,"No","02","Texas","No",45
"44217",480978,1,"No","01","Texas","Yes, Too Fast for Conditions",70
"44218",480978,2,"No","01","Texas","No",70
"44219",480979,1,"No","02","Georgia","Yes, Too Fast for Conditions",75
"44220",480979,2,"No","05","Texas","No",75
"44221",480979,3,"No","01","Texas","No",75
"44222",480980,1,"No","01","Texas","No",98
"44223",480981,1,"No","02","Texas","Yes, Too Fast for Conditions",30
"44224",480981,2,"No","03","Texas","No",98
"44225",480982,1,"No","02","Texas","No",75
"44226",480983,1,"No","01","Texas","No",60
"44227",480984,1,"No","02","Texas","No",75
"44228",480984,2,"No","01","Texas","No",98
"44229",480985,1,"Yes","Unknown","Reported as Unknown","Yes, Exceeded Speed Limit",30
"44230",480986,1,"No","01","Texas","No",30
"44231",480987,1,"No","01","Texas","No",50
"44232",480987,2,"No","01","Alabama","No",50
"44233",480988,1,"No","01","Texas","No",75
"44234",480989,1,"No","02","Texas","No",98
"44235",480989,2,"No","06","Texas","No",40
"44236",480990,1,"No","01","Texas","No",70
"44237",480991,1,"No","01","Texas","No",60
"44238",480992,1,"No","03","Nevada","Yes, Exceeded Speed Limit",35
"44239",480993,1,"No","02","Texas","No",50
"44240",480993,2,"No","01","Texas","No",98
"44241",480993,3,"No","01","Texas","No",50
"44242",480993,4,"No","01","Texas","No",50
"44243",480993,5,"No","01","Texas","No",50
"44244",480993,6,"No","01","Texas","No",50
"44245",480993,7,"No","01","Texas","No",98
"44246",480995,1,"No","03","Texas","No",0
"44247",480995,2,"No","02","Texas","No",40
"44248",480996,1,"Yes","Unknown","Texas","Yes, Too Fast for Conditions",40
"44249",480996,2,"No","05","Texas","No",40
"44250",480997,1,"No","01","Texas","No",45
"44251",480998,1,"No","01","Texas","No",70
"44252",480998,2,"No","02","Texas","No",70
"44253",480999,1,"No","01","Illinois","No",70
"44254",480999,2,"No","01","Texas","No",70
"44255",481000,1,"No","02","Texas","No",65
"44256",481000,2,"No","01","Texas","No",65
"44257",481001,1,"No","01","Texas","Yes, Exceeded Speed Limit",30
"44258",481002,1,"No","01","Texas","No",35
"44259",481003,1,"No","03","Texas","No",55
"44260",481003,2,"No","02","Texas","No",55
"44261",481004,1,"No","01","Texas","No",55
"44262",481005,1,"Yes","Unknown","Reported as Unknown","No",70
"44263",481006,1,"No","04","Oklahoma","No",50
"44264",481006,2,"No","02","Texas","No",50
"44265",481007,1,"No","01","Texas","No",45
"44266",481008,1,"No","02","Texas","Yes, Too Fast for Conditions",30
"44267",481009,1,"No","01","Texas","Yes, Too Fast for Conditions",45
"44268",481009,2,"No","01","Texas","No",0
"44269",481010,1,"No","01","Texas","No",65
"44270",481011,1,"No","03","Texas","No",30
"44271",481012,1,"No","02","Texas","No",98
"44272",481012,2,"No","01","Texas","No",75
"44273",481013,1,"No","01","Texas","No",75
"44274",481014,1,"No","01","Texas","No",65
"44275",481015,1,"No","01","Texas","Yes, Too Fast for Conditions",75
"44276",481015,2,"No","01","Florida","No",75
"44277",481016,1,"No","02","Texas","Yes, Too Fast for Conditions",75
"44278",481016,2,"No","01","Texas","No",75
"44279",481017,1,"No","01","Texas","No",65
"44280",481018,1,"No","01","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",0
"44281",481018,2,"No","01","Texas","No",30
"44282",481019,1,"No","01","Texas","No",0
"44283",481019,2,"No","02","Texas","No",40
"44284",481020,1,"No","01","Texas","Yes, Too Fast for Conditions",70
"44285",481021,1,"No","01","Texas","Yes, Too Fast for Conditions",65
"44286",481021,2,"No","01","Texas","No",65
"44287",481021,3,"No","01","Texas","No",65
"44288",481021,4,"No","01","Texas","No",65
"44289",481022,1,"No","01","Texas","Yes, Specifics Unknown",45
"44290",481023,1,"No","02","Texas","No",65
"44291",481024,1,"No","01","Texas","No",35
"44292",481024,2,"No","02","Texas","No",35
"44293",481025,1,"No","01","Texas","No",70
"44294",481025,2,"No","01","Texas","No",70
"44295",481026,1,"No","01","Texas","Yes, Too Fast for Conditions",35
"44296",481027,1,"No","01","Texas","No",20
"44297",481028,1,"No","01","Texas","Yes, Exceeded Speed Limit",35
"44298",481029,1,"No","01","California","No",70
"44299",481029,2,"No","02","Texas","No",70
"44300",481030,1,"No","01","Texas","Yes, Specifics Unknown",75
"44301",481030,2,"No","01","Texas","No",75
"44302",481031,1,"No","02","Texas","No",60
"44303",481032,1,"No","01","Texas","No",55
"44304",481032,2,"No","04","Texas","No",55
"44305",481033,1,"No","03","Texas","No",50
"44306",481033,2,"No","01","Texas","Yes, Exceeded Speed Limit",50
"44307",481034,1,"No","01","Texas","No",98
"44308",481034,2,"No","02","Mexico","No",75
"44309",481035,1,"No","03","Texas","No",35
"44310",481036,1,"No","01","Texas","No",55
"44311",481037,1,"No","01","Texas","No",98
"44312",481037,2,"No","01","Texas","No",75
"44313",481037,3,"No","04","Oklahoma","No",75
"44314",481038,1,"No","01","Texas","Yes, Too Fast for Conditions",75
"44315",481038,2,"No","02","Texas","No",75
"44316",481039,1,"No","01","Texas","No",45
"44317",481040,1,"No","02","Wyoming","Yes, Exceeded Speed Limit",75
"44318",481041,1,"No","02","Texas","No",65
"44319",481041,2,"No","04","Texas","No",65
"44320",481042,1,"No","01","Texas","Yes, Too Fast for Conditions",50
"44321",481043,1,"No","03","Texas","No",45
"44322",481044,1,"No","02","Texas","No",45
"44323",481045,1,"No","02","Texas","No",65
"44324",481045,2,"No","03","Texas","No",65
"44325",481045,3,"No","01","Texas","No",65
"44326",481046,1,"No","02","Texas","Yes, Exceeded Speed Limit",45
"44327",481047,1,"No","01","Texas","No",70
"44328",481047,2,"No","01","Texas","No",70
"44329",481048,1,"No","02","Texas","No",60
"44330",481049,1,"No","03","Texas","Yes, Too Fast for Conditions",45
"44331",481050,1,"No","01","Texas","No",70
"44332",481051,1,"No","01","Texas","No",70
"44333",481051,2,"No","02","Texas","No",70
"44334",481052,1,"No","01","Texas","No",65
"44335",481052,2,"No","02","Nebraska","No",65
"44336",481052,3,"No","01","Texas","No",65
"44337",481053,1,"No","01","Texas","No",70
"44338",481053,2,"No","02","Texas","No",70
"44339",481054,1,"No","01","Texas","No",75
"44340",481054,2,"No","01","District of Columbia","No",75
"44341",481055,1,"No","02","Texas","No",80
"44342",481056,1,"No","02","Texas","No",70
"44343",481057,1,"No","01","Texas","No",30
"44344",481058,1,"No","01","Texas","No",70
"44345",481058,2,"No","01","Texas","No",70
"44346",481059,1,"No","02","Texas","No",45
"44347",481060,1,"No","01","Texas","Yes, Exceeded Speed Limit",98
"44348",481060,2,"No","01","Texas","No",98
"44349",481061,1,"No","02","Texas","Yes, Specifics Unknown",65
"44350",481062,1,"No","03","Texas","Yes, Too Fast for Conditions",35
"44351",481063,1,"No","02","Texas","No",40
"44352",481063,2,"No","01","Louisiana","No",40
"44353",481064,1,"No","02","Texas","No",50
"44354",481064,2,"No","02","Texas","No",50
"44355",481065,1,"No","02","Louisiana","No",55
"44356",481065,2,"No","01","Texas","No",55
"44357",481066,1,"No","01","Texas","No",35
"44358",481067,1,"No","01","Texas","No",65
"44359",481067,2,"No","02","Texas","No",65
"44360",481068,1,"No","01","Texas","No",35
"44361",481068,2,"No","01","Texas","No",98
"44362",481069,1,"No","01","Texas","No",50
"44363",481070,1,"No","02","Texas","No",50
"44364",481071,1,"No","01","Texas","No",60
"44365",481071,2,"No","01","Oklahoma","No",60
"44366",481072,1,"No","01","Texas","No",60
"44367",481073,1,"No","01","Texas","No",98
"44368",481073,2,"No","05","Texas","No",55
"44369",481075,1,"No","01","Texas","No",55
"44370",481075,2,"No","01","Texas","No",55
"44371",481075,3,"No","01","Texas","No",55
"44372",481076,1,"No","01","Texas","No",25
"44373",481076,2,"No","01","North Carolina","No",98
"44374",481077,1,"No","01","Texas","No",98
"44375",481077,2,"No","07","Texas","No",60
"44376",481078,1,"No","01","Texas","No",50
"44377",481079,1,"No","01","Texas","No",50
"44378",481080,1,"No","02","Texas","No",75
"44379",481080,2,"No","01","Oregon","No",75
"44380",481081,1,"No","01","Texas","No",50
"44381",481081,2,"No","01","Texas","No",50
"44382",481082,1,"No","01","Texas","No",70
"44383",481083,1,"Yes","Unknown","Reported as Unknown","No",35
"44384",481084,1,"No","01","Texas","Yes, Too Fast for Conditions",55
"44385",481085,1,"No","02","Texas","No",80
"44386",481086,1,"Yes","Unknown","Reported as Unknown","No",30
"44387",481087,1,"No","01","Texas","No",55
"44388",481087,2,"No","01","Texas","No",55
"44389",481088,1,"No","01","Texas","No",60
"44390",481088,2,"No","01","Texas","No",60
"44391",481089,1,"No","01","Texas","No",65
"44392",481089,2,"No","01","Texas","No",65
"44393",481089,3,"No","02","Texas","No",65
"44394",481089,4,"No","17","Texas","No",65
"44395",481090,1,"No","04","Texas","No",65
"44396",481091,1,"No","01","Texas","Yes, Too Fast for Conditions",30
"44397",481092,1,"No","02","Texas","No",70
"44398",481092,2,"No","01","Texas","No",70
"44399",481092,3,"No","01","Oklahoma","No",70
"44400",481093,1,"No","01","Texas","Yes, Exceeded Speed Limit",35
"44401",481094,1,"No","01","Texas","No",60
"44402",481094,2,"No","01","Texas","No",60
"44403",481095,1,"No","01","Texas","Yes, Too Fast for Conditions",60
"44404",481096,1,"No","01","Colorado","Yes, Too Fast for Conditions",55
"44405",481097,1,"No","01","Texas","Yes, Exceeded Speed Limit",70
"44406",481098,1,"No","01","Texas","Yes, Too Fast for Conditions",40
"44407",481099,1,"Yes","Unknown","Texas","No",45
"44408",481100,1,"No","01","Texas","No",65
"44409",481101,1,"No","01","Texas","No",35
"44410",481102,1,"No","01","Texas","No",60
"44411",481103,1,"No","02","Texas","No",40
"44412",481104,1,"No","01","Texas","Yes, Too Fast for Conditions",45
"44413",481105,1,"No","01","Tennessee","No",55
"44414",481105,2,"No","01","Texas","Yes, Specifics Unknown",55
"44415",481106,1,"No","04","Texas","No",65
"44416",481107,1,"No","01","Texas","Yes, Too Fast for Conditions",70
"44417",481107,2,"No","01","Texas","No",70
"44418",481108,1,"No","01","Texas","Yes, Exceeded Speed Limit",30
"44419",481109,1,"No","02","Texas","No",98
"44420",481109,2,"No","01","Oklahoma","No",75
"44421",481110,1,"No","01","Texas","Yes, Exceeded Speed Limit",50
"44422",481111,1,"No","02","Texas","Yes, Exceeded Speed Limit",40
"44423",481112,1,"Yes","01","California","No",40
"44424",481113,1,"No","01","Georgia","No",75
"44425",481113,2,"No","01","Texas","No",75
"44426",481113,3,"No","01","California","No",75
"44427",481114,1,"No","02","Texas","No",98
"44428",481114,2,"No","01","New Mexico","Yes, Exceeded Speed Limit",40
"44429",481115,1,"Yes","02","Texas","Yes, Specifics Unknown",30
"44430",481116,1,"No","04","Texas","No",55
"44431",481116,2,"No","01","Texas","No",55
"44432",481117,1,"No","01","Texas","No",65
"44433",481118,1,"No","01","Texas","Yes, Too Fast for Conditions",65
"44434",481118,2,"No","01","Texas","No",65
"44435",481119,1,"No","01","Texas","No",45
"44436",481119,2,"No","02","Texas","No",45
"44437",481120,1,"No","01","Texas","No",0
"44438",481120,2,"No","01","Texas","No",45
"44439",481121,1,"No","01","Texas","No",65
"44440",481122,1,"No","01","Texas","Yes, Specifics Unknown",55
"44441",481123,1,"No","01","Texas","No",45
"44442",481123,2,"No","01","Indiana","No",45
"44443",481124,1,"No","01","Texas","No",45
"44444",481124,2,"No","01","Texas","No",45
"44445",481125,1,"No","01","Texas","No",45
"44446",481126,1,"No","01","Texas","No",85
"44447",481126,2,"No","02","Texas","No",85
"44448",481126,3,"No","01","Texas","No",85
"44449",481126,4,"No","01","Texas","No",85
"44450",481127,1,"No","01","Texas","No",75
"44451",481127,2,"No","02","Arkansas","No",75
"44452",481127,3,"No","02","Oklahoma","No",75
"44453",481128,1,"No","01","Texas","Yes, Too Fast for Conditions",45
"44454",481129,1,"No","01","Texas","Yes, Exceeded Speed Limit",40
"44455",481129,2,"No","01","Texas","No",40
"44456",481130,1,"No","05","Texas","No",98
"44457",481130,2,"No","01","Texas","No",60
"44458",481131,1,"No","01","Texas","Yes, Too Fast for Conditions",55
"44459",481132,1,"No","03","Texas","No",60
"44460",481133,1,"No","02","Texas","Yes, Too Fast for Conditions",55
"44461",481133,2,"No","02","Texas","No",55
"44462",481133,3,"No","01","Texas","No",55
"44463",481134,1,"No","01","Texas","No",40
"44464",481135,1,"No","01","Texas","Yes, Exceeded Speed Limit",50
"44465",481135,2,"No","01","Texas","No",50
"44466",481136,1,"No","02","Texas","No",70
"44467",481137,1,"No","01","Texas","Yes, Specifics Unknown",60
"44468",481138,1,"No","01","Texas","No",75
"44469",481138,2,"No","04","Texas","No",75
"44470",481139,1,"No","01","Texas","No",60
"44471",481140,1,"No","01","Texas","No",75
"44472",481140,2,"No","01","Texas","No",75
"44473",481141,1,"No","01","Texas","Yes, Exceeded Speed Limit",50
"44474",481142,1,"No","01","Texas","Yes, Specifics Unknown",60
"44475",481142,2,"No","03","Texas","No",60
"44476",481143,1,"No","01","Texas","No",30
"44477",481144,1,"No","01","Arkansas","No",45
"44478",481145,1,"No","01","Texas","No",75
"44479",481146,1,"No","01","Texas","No",60
"44480",481146,2,"No","02","Texas","No",60
"44481",481147,1,"No","01","Texas","Yes, Too Fast for Conditions",60
"44482",481147,2,"No","01","Texas","No",60
"44483",481147,3,"No","02","Texas","No",60
"44484",481147,4,"No","01","Texas","No",60
"44485",481148,1,"No","01","Texas","Yes, Exceeded Speed Limit",40
"44486",481149,1,"No","02","Texas","No",70
"44487",481150,1,"No","04","Florida","No",55
"44488",481150,2,"No","01","Texas","No",55
"44489",481150,3,"No","02","Texas","No",55
"44490",481151,1,"No","01","Texas","No",70
"44491",481152,1,"No","01","Texas","No",40
"44492",481153,1,"No","05","Texas","No",75
"44493",481154,1,"No","01","Texas","Yes, Too Fast for Conditions",60
"44494",481155,1,"No","01","Texas","Yes, Exceeded Speed Limit",40
"44495",481155,2,"No","02","Oklahoma","No",40
"44496",481156,1,"No","01","Texas","No",50
"44497",481157,1,"No","01","Texas","Yes, Too Fast for Conditions",60
"44498",481158,1,"No","04","Texas","No",40
"44499",481159,1,"No","01","Texas","No",45
"44500",481160,1,"No","01","Texas","No",35
"44501",481160,2,"No","02","Texas","No",98
"44502",481160,3,"No","01","Texas","No",98
"44503",481161,1,"No","01","Texas","No",55
"44504",481162,1,"No","01","Texas","No",65
"44505",481162,2,"No","03","Texas","No",65
"44506",481163,1,"No","01","Texas","Yes, Specifics Unknown",60
"44507",481163,2,"No","01","Texas","No",60
"44508",481164,1,"No","01","Texas","Yes, Exceeded Speed Limit",65
"44509",481164,2,"No","02","Texas","No",65
"44510",481165,1,"No","01","Texas","No",40
"44511",481166,1,"No","01","Texas","No",75
"44512",481167,1,"No","01","Texas","No",60
"44513",481167,2,"No","01","Texas","No",60
"44514",481168,1,"Yes","01","Texas","No",60
"44515",481168,2,"No","01","Texas","No",60
"44516",481169,1,"No","01","Texas","No",98
"44517",481170,1,"No","01","Texas","No",40
"44518",481171,1,"No","01","Texas","No",50
"44519",481171,2,"No","01","Texas","No",98
"44520",481172,1,"No","01","Texas","No",60
"44521",481172,2,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",60
"44522",481172,3,"No","01","Reported as Unknown","No",60
"44523",481173,1,"No","02","Texas","No",98
"44524",481173,2,"No","01","Texas","No",60
"44525",481174,1,"No","01","Texas","No",55
"44526",481175,1,"No","01","Texas","Yes, Specifics Unknown",55
"44527",481175,2,"No","02","Texas","No",55
"44528",481176,1,"No","01","Texas","Yes, Specifics Unknown",60
"44529",481176,2,"No","01","Texas","No",60
"44530",481176,3,"No","01","Texas","No",60
"44531",481177,1,"No","02","Texas","No",65
"44532",481178,1,"No","02","Texas","No",60
"44533",481178,2,"No","01","Oklahoma","No",60
"44534",481179,1,"No","01","Texas","No",45
"44535",481179,2,"No","01","Texas","No",45
"44536",481179,3,"No","01","Texas","No",45
"44537",481180,1,"No","01","Texas","No",30
"44538",481180,2,"No","01","Texas","No",30
"44539",481181,1,"No","01","Texas","Yes, Too Fast for Conditions",75
"44540",481182,1,"No","01","Texas","No",45
"44541",481182,2,"No","02","Texas","No",45
"44542",481183,1,"No","01","Texas","No",75
"44543",481183,2,"No","01","Texas","No",75
"44544",481184,1,"No","01","Texas","No",45
"44545",481184,2,"No","02","Texas","No",45
"44546",481184,3,"No","02","Texas","No",45
"44547",481186,1,"No","01","Oregon","No",45
"44548",481186,2,"No","01","Texas","No",45
"44549",481187,1,"No","01","Texas","No",98
"44550",481187,2,"No","01","Texas","No",75
"44551",481188,1,"No","01","Texas","No",55
"44552",481188,2,"No","01","Texas","No",55
"44553",481189,1,"No","01","Texas","Yes, Exceeded Speed Limit",45
"44554",481189,2,"No","01","Texas","No",98
"44555",481190,1,"No","01","Texas","No",45
"44556",481190,2,"No","02","Texas","No",98
"44557",481190,3,"No","01","Texas","No",98
"44558",481191,1,"No","01","Texas","No",98
"44559",481191,2,"No","01","Texas","No",75
"44560",481192,1,"No","01","Texas","No",60
"44561",481193,1,"No","02","Texas","No",50
"44562",481194,1,"No","01","Texas","No",60
"44563",481194,2,"No","05","Texas","No",60
"44564",481194,3,"No","04","Texas","No",60
"44565",481196,1,"No","01","Tennessee","No",70
"44566",481196,2,"No","03","California","No",70
"44567",481196,3,"No","02","Mexico","No",70
"44568",481196,4,"No","01","Texas","No",70
"44569",481196,5,"No","02","Texas","Yes, Specifics Unknown",70
"44570",481196,6,"No","01","Texas","No",70
"44571",481197,1,"No","01","Texas","Yes, Too Fast for Conditions",60
"44572",481198,1,"No","02","Kentucky","No",75
"44573",481198,2,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",75
"44574",481199,1,"No","02","Texas","No",70
"44575",481200,1,"No","01","Texas","Yes, Specifics Unknown",55
"44576",481201,1,"No","01","Texas","No",45
"44577",481202,1,"No","01","Texas","Yes, Specifics Unknown",30
"44578",481202,2,"No","03","Texas","No",30
"44579",481203,1,"No","01","Mexico","No",65
"44580",481203,2,"No","01","Mexico","No",65
"44581",481204,1,"No","06","Georgia","No",55
"44582",481205,1,"No","01","Texas","Yes, Exceeded Speed Limit",45
"44583",481205,2,"No","03","Texas","No",45
"44584",481206,1,"No","01","Texas","No",75
"44585",481206,2,"No","01","Texas","No",75
"44586",481206,3,"No","02","Texas","No",75
"44587",481207,1,"No","01","Texas","No",45
"44588",481208,1,"No","01","Texas","Yes, Exceeded Speed Limit",60
"44589",481209,1,"No","01","Texas","No",75
"44590",481209,2,"No","02","Texas","No",75
"44591",481210,1,"No","02","Texas","No",75
"44592",481210,2,"No","04","Texas","No",75
"44593",481211,1,"No","02","Texas","No",65
"44594",481212,1,"Yes","Unknown","Reported as Unknown","No",40
"44595",481213,1,"No","01","Texas","No",65
"44596",481214,1,"No","01","Texas","No",98
"44597",481214,2,"No","02","Texas","No",55
"44598",481214,3,"No","01","Texas","No",55
"44599",481215,1,"No","03","California","No",55
"44600",481215,2,"No","01","Texas","No",55
"44601",481216,1,"No","01","Texas","No",60
"44602",481217,1,"No","02","Texas","No",70
"44603",481217,2,"No","01","Texas","No",70
"44604",481218,1,"Yes","Unknown","Texas","No",0
"44605",481218,2,"No","01","Texas","Yes, Too Fast for Conditions",45
"44606",481219,1,"No","01","Texas","No",45
"44607",481220,1,"No","01","Texas","No",30
"44608",481221,1,"No","01","Texas","No",40
"44609",481222,1,"No","01","Texas","No",70
"44610",481222,2,"No","01","Texas","No",70
"44611",481222,3,"No","05","Texas","No",70
"44612",481223,1,"No","01","Texas","Yes, Too Fast for Conditions",45
"44613",481224,1,"No","01","Texas","No",75
"44614",481224,2,"No","03","Texas","No",98
"44615",481225,1,"No","02","Texas","Yes, Specifics Unknown",35
"44616",481226,1,"No","02","Texas","No",60
"44617",481226,2,"No","01","Texas","No",60
"44618",481228,1,"No","01","Oklahoma","No",55
"44619",481229,1,"No","02","Hawaii","No",55
"44620",481229,2,"No","01","Texas","No",55
"44621",481230,1,"No","01","Texas","Yes, Exceeded Speed Limit",40
"44622",481231,1,"No","01","Texas","No",65
"44623",481231,2,"No","01","Texas","No",65
"44624",481232,1,"No","01","Texas","Yes, Specifics Unknown",98
"44625",481233,1,"No","01","Texas","No",75
"44626",481234,1,"No","01","Texas","No",35
"44627",481235,1,"No","01","Texas","No",70
"44628",481236,1,"No","01","Texas","Yes, Exceeded Speed Limit",35
"44629",481236,2,"No","04","Texas","No",35
"44630",481237,1,"No","01","Texas","No",45
"44631",481237,3,"No","01","Texas","No",45
"44632",481238,1,"No","01","Texas","Yes, Too Fast for Conditions",45
"44633",481238,2,"No","02","California","No",45
"44634",481239,1,"No","01","Texas","No",75
"44635",481240,1,"No","01","Texas","No",35
"44636",481241,1,"No","01","Texas","No",70
"44637",481241,2,"No","02","Texas","No",70
"44638",481242,1,"No","01","Texas","No",35
"44639",481242,2,"Yes","Unknown","Reported as Unknown","No",0
"44640",481243,1,"No","05","Texas","No",70
"44641",481244,1,"No","01","Texas","Yes, Specifics Unknown",60
"44642",481245,1,"No","01","Texas","Yes, Too Fast for Conditions",60
"44643",481246,1,"No","01","Texas","No",60
"44644",481246,2,"No","03","Texas","No",60
"44645",481247,1,"No","01","Texas","No",45
"44646",481247,2,"No","01","Texas","No",45
"44647",481248,1,"No","03","Texas","Yes, Specifics Unknown",30
"44648",481249,1,"No","02","Arkansas","No",65
"44649",481249,3,"No","01","Texas","No",65
"44650",481250,1,"No","01","Texas","No",60
"44651",481251,1,"No","01","Texas","No",50
"44652",481252,1,"No","01","Texas","No",70
"44653",481253,1,"No","01","Texas","No",70
