"","ST_CASE","VEH_NO","HIT_RUNNAME","NUMOCCSNAME","L_STATENAME","SPEEDRELNAME","VSPD_LIM"
"40637",420312,2,"No","01","Pennsylvania","No",55
"40638",420313,1,"No","01","Pennsylvania","Reported as Unknown",55
"40639",420314,1,"No","02","Pennsylvania","No",25
"40640",420315,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",40
"40641",420315,2,"No","01","Pennsylvania","No",35
"40642",420316,1,"No","02","Pennsylvania","Reported as Unknown",25
"40643",420317,1,"No","01","Pennsylvania","Yes, Specifics Unknown",35
"40644",420317,2,"No","03","Pennsylvania","No",35
"40645",420318,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",55
"40646",420319,1,"No","01","Pennsylvania","No",35
"40647",420320,1,"No","02","Pennsylvania","Reported as Unknown",40
"40648",420321,1,"No","01","Pennsylvania","No",25
"40649",420321,2,"No","01","Pennsylvania","No",25
"40650",420322,1,"No","01","Pennsylvania","Yes, Specifics Unknown",99
"40651",420323,1,"No","01","New Jersey","No",45
"40652",420323,2,"No","01","New Jersey","No",45
"40653",420323,3,"No","01","New Jersey","No",45
"40654",420324,1,"No","01","Maryland","Yes, Exceeded Speed Limit",55
"40655",420324,2,"No","02","Pennsylvania","No",55
"40656",420325,1,"No","02","Pennsylvania","No",55
"40657",420325,2,"No","02","Pennsylvania","No",55
"40658",420326,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",35
"40659",420326,2,"No","01","Pennsylvania","No",45
"40660",420327,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",45
"40661",420328,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",35
"40662",420329,1,"No","01","Pennsylvania","No",35
"40663",420330,1,"No","05","Pennsylvania","No",0
"40664",420330,2,"No","02","Pennsylvania","No",55
"40665",420331,1,"No","01","Pennsylvania","Yes, Specifics Unknown",35
"40666",420332,1,"No","01","Pennsylvania","No",45
"40667",420332,2,"No","01","Pennsylvania","No",45
"40668",420333,1,"No","04","Pennsylvania","Yes, Too Fast for Conditions",55
"40669",420334,1,"No","01","Pennsylvania","Reported as Unknown",45
"40670",420335,1,"No","01","Pennsylvania","No",40
"40671",420335,2,"No","01","Pennsylvania","No",40
"40672",420336,1,"No","01","Pennsylvania","No",45
"40673",420337,1,"No","01","Pennsylvania","Reported as Unknown",40
"40674",420338,1,"No","03","Pennsylvania","Yes, Specifics Unknown",45
"40675",420339,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",35
"40676",420340,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",45
"40677",420341,1,"No","02","Pennsylvania","No",35
"40678",420342,1,"No","01","Pennsylvania","No",35
"40679",420342,2,"No","01","Pennsylvania","No",35
"40680",420343,1,"No","02","Pennsylvania","Yes, Exceeded Speed Limit",45
"40681",420343,2,"No","01","Pennsylvania","No",45
"40682",420344,1,"No","01","Pennsylvania","No",25
"40683",420345,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",45
"40684",420345,2,"No","01","Pennsylvania","No",45
"40685",420345,3,"No","01","Pennsylvania","No",45
"40686",420346,1,"No","01","Pennsylvania","No",45
"40687",420346,2,"No","01","New Jersey","No",45
"40688",420346,3,"No","01","Pennsylvania","No",45
"40689",420346,4,"No","01","Pennsylvania","No",45
"40690",420347,1,"No","01","Pennsylvania","Reported as Unknown",25
"40691",420348,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",25
"40692",420349,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",40
"40693",420349,2,"No","02","Pennsylvania","No",40
"40694",420350,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",35
"40695",420351,1,"No","01","Pennsylvania","No",35
"40696",420352,1,"Yes","Unknown","Pennsylvania","No",30
"40697",420353,1,"No","01","Pennsylvania","Reported as Unknown",55
"40698",420354,1,"No","01","Pennsylvania","No",45
"40699",420354,2,"No","02","Pennsylvania","No",45
"40700",420355,1,"No","01","Pennsylvania","Reported as Unknown",30
"40701",420355,2,"No","02","Pennsylvania","No",98
"40702",420356,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",35
"40703",420356,2,"No","01","Pennsylvania","No",35
"40704",420356,3,"No","02","Pennsylvania","No",35
"40705",420356,4,"No","05","Pennsylvania","No",35
"40706",420357,1,"No","03","Pennsylvania","Yes, Too Fast for Conditions",30
"40707",420358,1,"No","02","Pennsylvania","Yes, Exceeded Speed Limit",45
"40708",420358,2,"No","01","Pennsylvania","No",45
"40709",420359,1,"No","01","North Carolina","No",65
"40710",420360,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",65
"40711",420361,1,"No","01","Pennsylvania","No",45
"40712",420361,2,"No","01","Pennsylvania","No",45
"40713",420362,1,"No","01","Pennsylvania","No",0
"40714",420363,1,"No","01","Pennsylvania","No",55
"40715",420363,2,"No","01","Pennsylvania","No",55
"40716",420364,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",30
"40717",420365,1,"Yes","Unknown","Reported as Unknown","No",25
"40718",420366,1,"No","01","Pennsylvania","Reported as Unknown",55
"40719",420367,1,"No","01","Pennsylvania","No",55
"40720",420367,2,"No","03","Pennsylvania","No",55
"40721",420368,1,"No","01","West Virginia","Yes, Too Fast for Conditions",55
"40722",420368,2,"No","01","Pennsylvania","No",55
"40723",420369,1,"No","01","Pennsylvania","Reported as Unknown",25
"40724",420370,1,"No","01","Pennsylvania","No",25
"40725",420371,1,"No","01","Pennsylvania","No",30
"40726",420372,1,"No","01","Pennsylvania","No",25
"40727",420372,2,"No","05","Pennsylvania","No",25
"40728",420373,1,"No","01","Pennsylvania","No",25
"40729",420374,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",35
"40730",420375,1,"No","02","Pennsylvania","Yes, Too Fast for Conditions",55
"40731",420376,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",55
"40732",420376,2,"No","03","Pennsylvania","No",55
"40733",420377,1,"No","01","New York","Yes, Too Fast for Conditions",70
"40734",420377,2,"No","02","Pennsylvania","No",70
"40735",420378,1,"No","01","Pennsylvania","Yes, Specifics Unknown",25
"40736",420378,2,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",25
"40737",420379,1,"No","02","Pennsylvania","No",25
"40738",420379,2,"No","02","Pennsylvania","No",25
"40739",420380,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",65
"40740",420381,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",45
"40741",420382,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",35
"40742",420383,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",35
"40743",420384,1,"No","01","Pennsylvania","Reported as Unknown",35
"40744",420385,1,"No","01","Pennsylvania","No",55
"40745",420385,2,"No","02","Pennsylvania","No",55
"40746",420386,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",55
"40747",420387,1,"No","01","Pennsylvania","Reported as Unknown",25
"40748",420388,1,"No","01","Pennsylvania","Reported as Unknown",30
"40749",420389,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",55
"40750",420390,1,"No","01","New Jersey","No",70
"40751",420391,1,"No","04","Pennsylvania","Reported as Unknown",30
"40752",420391,2,"No","01","Pennsylvania","Reported as Unknown",30
"40753",420392,1,"Yes","02","Reported as Unknown","Reported as Unknown",35
"40754",420393,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",55
"40755",420393,2,"No","02","Pennsylvania","No",55
"40756",420394,1,"No","01","Pennsylvania","Yes, Specifics Unknown",20
"40757",420394,2,"No","01","Pennsylvania","No",30
"40758",420394,3,"No","01","Pennsylvania","No",30
"40759",420395,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",45
"40760",420395,2,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",45
"40761",420396,1,"No","01","Pennsylvania","Reported as Unknown",35
"40762",420396,2,"No","01","Pennsylvania","Reported as Unknown",35
"40763",420397,1,"No","02","Pennsylvania","No",35
"40764",420398,1,"No","01","Pennsylvania","No",45
"40765",420398,2,"No","01","Ohio","Yes, Exceeded Speed Limit",55
"40766",420399,1,"No","02","Pennsylvania","Yes, Specifics Unknown",25
"40767",420400,1,"No","01","Pennsylvania","Yes, Specifics Unknown",65
"40768",420401,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",35
"40769",420401,2,"No","01","Pennsylvania","No",35
"40770",420401,3,"No","01","Pennsylvania","No",20
"40771",420402,1,"Yes","04","Pennsylvania","Yes, Racing",30
"40772",420402,2,"No","02","Pennsylvania","Yes, Racing",30
"40773",420403,1,"No","02","Pennsylvania","Yes, Specifics Unknown",25
"40774",420403,2,"No","01","Pennsylvania","No",25
"40775",420404,1,"No","01","Pennsylvania","Reported as Unknown",55
"40776",420405,1,"No","01","New Jersey","Reported as Unknown",65
"40777",420405,2,"No","02","Pennsylvania","No",65
"40778",420406,1,"No","01","Pennsylvania","Yes, Specifics Unknown",55
"40779",420406,2,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",55
"40780",420407,1,"No","01","Pennsylvania","No",25
"40781",420407,2,"No","01","Pennsylvania","No",35
"40782",420407,3,"No","01","Pennsylvania","No",0
"40783",420408,1,"No","02","Pennsylvania","Reported as Unknown",70
"40784",420408,2,"No","07","Pennsylvania","No",70
"40785",420409,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",55
"40786",420410,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",25
"40787",420411,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",55
"40788",420412,1,"No","01","Pennsylvania","Yes, Specifics Unknown",25
"40789",420413,1,"No","02","Pennsylvania","No",45
"40790",420414,1,"Yes","Unknown","Pennsylvania","Reported as Unknown",35
"40791",420415,1,"No","04","Pennsylvania","Yes, Exceeded Speed Limit",65
"40792",420415,2,"No","01","Pennsylvania","No",65
"40793",420416,1,"Yes","Unknown","Pennsylvania","No",25
"40794",420417,1,"No","01","Pennsylvania","No",45
"40795",420418,1,"No","01","Reported as Unknown","No",70
"40796",420418,2,"No","01","Pennsylvania","No",70
"40797",420419,1,"No","01","Florida","Yes, Exceeded Speed Limit",55
"40798",420420,1,"No","05","New York","Yes, Exceeded Speed Limit",70
"40799",420421,1,"No","01","Arizona","No",55
"40800",420421,2,"No","02","Pennsylvania","Reported as Unknown",55
"40801",420422,1,"No","02","Pennsylvania","No",55
"40802",420422,2,"No","04","Pennsylvania","No",55
"40803",420423,1,"No","02","Pennsylvania","Yes, Too Fast for Conditions",35
"40804",420423,2,"No","02","Pennsylvania","No",55
"40805",420424,1,"No","01","Pennsylvania","Yes, Specifics Unknown",35
"40806",420425,1,"No","01","Pennsylvania","Reported as Unknown",40
"40807",420425,2,"No","01","Pennsylvania","No",40
"40808",420425,3,"No","02","Pennsylvania","No",40
"40809",420426,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",55
"40810",420426,2,"No","02","Pennsylvania","No",55
"40811",420426,3,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",55
"40812",420426,4,"No","01","New Jersey","No",55
"40813",420427,1,"No","03","Pennsylvania","Reported as Unknown",25
"40814",420428,1,"No","01","Pennsylvania","Reported as Unknown",35
"40815",420428,2,"No","04","Pennsylvania","Reported as Unknown",35
"40816",420429,1,"No","01","Pennsylvania","No",35
"40817",420429,2,"No","01","Pennsylvania","No",35
"40818",420430,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",30
"40819",420431,1,"No","01","Pennsylvania","Reported as Unknown",35
"40820",420432,1,"No","01","Pennsylvania","No",40
"40821",420432,2,"No","01","Pennsylvania","No",40
"40822",420433,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",45
"40823",420434,1,"No","01","Pennsylvania","No",35
"40824",420435,1,"No","01","Pennsylvania","Yes, Specifics Unknown",35
"40825",420436,1,"No","01","Pennsylvania","No",0
"40826",420436,2,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",25
"40827",420437,1,"No","02","Pennsylvania","Yes, Too Fast for Conditions",40
"40828",420438,1,"No","01","Pennsylvania","No",0
"40829",420438,2,"No","01","Pennsylvania","Reported as Unknown",40
"40830",420439,1,"No","01","Pennsylvania","Yes, Specifics Unknown",55
"40831",420440,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",40
"40832",420441,1,"No","02","Pennsylvania","No",40
"40833",420442,1,"No","01","Pennsylvania","Yes, Specifics Unknown",30
"40834",420443,1,"No","02","Pennsylvania","Yes, Exceeded Speed Limit",35
"40835",420444,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",40
"40836",420444,2,"No","01","Pennsylvania","No",40
"40837",420445,1,"No","02","New Jersey","No",35
"40838",420446,1,"Yes","03","Pennsylvania","No",35
"40839",420446,2,"No","02","Pennsylvania","No",35
"40840",420447,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",45
"40841",420448,1,"No","01","Pennsylvania","Yes, Specifics Unknown",35
"40842",420448,2,"No","01","Pennsylvania","No",35
"40843",420449,1,"No","01","Pennsylvania","No",45
"40844",420449,2,"No","03","Pennsylvania","No",45
"40845",420450,1,"No","01","Pennsylvania","Reported as Unknown",25
"40846",420450,2,"No","01","Pennsylvania","No",25
"40847",420451,1,"No","01","Pennsylvania","Yes, Specifics Unknown",45
"40848",420451,2,"No","02","Pennsylvania","No",45
"40849",420452,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",55
"40850",420452,2,"No","03","New Jersey","No",55
"40851",420453,1,"No","01","Pennsylvania","No",45
"40852",420453,2,"No","01","Pennsylvania","No",45
"40853",420454,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",55
"40854",420454,2,"No","01","Pennsylvania","No",55
"40855",420455,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",65
"40856",420456,1,"No","01","Pennsylvania","No",15
"40857",420457,1,"No","01","Pennsylvania","No",20
"40858",420458,1,"No","01","Pennsylvania","Yes, Specifics Unknown",55
"40859",420459,1,"No","01","Pennsylvania","No",45
"40860",420460,1,"No","04","Pennsylvania","No",45
"40861",420460,2,"No","02","Pennsylvania","No",55
"40862",420461,1,"No","02","Pennsylvania","No",55
"40863",420462,1,"No","01","Pennsylvania","Yes, Specifics Unknown",35
"40864",420463,1,"No","02","Pennsylvania","No",40
"40865",420463,2,"No","01","Pennsylvania","No",45
"40866",420464,1,"No","01","Texas","Yes, Too Fast for Conditions",30
"40867",420465,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",45
"40868",420466,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",45
"40869",420466,2,"No","01","Pennsylvania","No",45
"40870",420467,1,"No","01","Pennsylvania","No",35
"40871",420468,1,"No","01","Pennsylvania","No",55
"40872",420468,2,"No","03","Pennsylvania","No",55
"40873",420469,1,"No","01","New Jersey","No",55
"40874",420469,2,"No","03","Pennsylvania","No",55
"40875",420470,1,"No","01","Pennsylvania","No",45
"40876",420470,2,"No","01","Ohio","No",45
"40877",420471,1,"No","02","Pennsylvania","Yes, Too Fast for Conditions",55
"40878",420471,2,"No","01","Pennsylvania","No",55
"40879",420471,3,"No","01","Pennsylvania","No",55
"40880",420472,1,"No","02","Maryland","No",25
"40881",420472,2,"No","02","Pennsylvania","No",25
"40882",420472,3,"No","02","Pennsylvania","No",45
"40883",420473,1,"No","01","Pennsylvania","Yes, Specifics Unknown",55
"40884",420473,2,"No","01","Pennsylvania","No",55
"40885",420473,3,"No","04","Pennsylvania","No",55
"40886",420474,1,"No","01","Pennsylvania","No",25
"40887",420474,2,"No","01","Pennsylvania","No",25
"40888",420475,1,"No","03","Pennsylvania","Yes, Too Fast for Conditions",55
"40889",420476,1,"No","01","Pennsylvania","Reported as Unknown",35
"40890",420476,2,"No","03","Pennsylvania","Reported as Unknown",25
"40891",420477,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",35
"40892",420478,1,"No","01","Pennsylvania","No",30
"40893",420478,2,"No","01","Pennsylvania","No",30
"40894",420479,1,"No","01","Pennsylvania","No",45
"40895",420480,1,"No","02","Pennsylvania","Yes, Exceeded Speed Limit",45
"40896",420481,1,"No","01","Maryland","No",55
"40897",420481,2,"No","01","Maryland","No",55
"40898",420482,1,"No","02","Pennsylvania","No",55
"40899",420482,2,"No","01","Pennsylvania","No",55
"40900",420483,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",25
"40901",420484,1,"No","02","Pennsylvania","Yes, Exceeded Speed Limit",55
"40902",420485,1,"No","01","Pennsylvania","No",30
"40903",420485,2,"No","03","Pennsylvania","No",98
"40904",420486,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",35
"40905",420487,1,"No","01","Pennsylvania","No",65
"40906",420488,1,"No","01","Pennsylvania","Yes, Specifics Unknown",40
"40907",420488,2,"No","01","Pennsylvania","No",40
"40908",420489,1,"No","01","Pennsylvania","Reported as Unknown",45
"40909",420490,1,"No","02","Pennsylvania","Reported as Unknown",35
"40910",420491,1,"No","01","Pennsylvania","No",45
"40911",420491,2,"No","01","Pennsylvania","No",45
"40912",420492,1,"No","01","Pennsylvania","No",55
"40913",420492,2,"No","02","Pennsylvania","Yes, Specifics Unknown",55
"40914",420493,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",55
"40915",420494,1,"No","01","Pennsylvania","No",25
"40916",420495,1,"No","01","Pennsylvania","No",45
"40917",420495,2,"No","01","Pennsylvania","No",45
"40918",420496,1,"No","03","Pennsylvania","Yes, Exceeded Speed Limit",35
"40919",420497,1,"No","02","Pennsylvania","No",45
"40920",420497,2,"No","01","Pennsylvania","No",40
"40921",420498,1,"No","01","Pennsylvania","Yes, Specifics Unknown",35
"40922",420498,2,"No","01","Pennsylvania","No",35
"40923",420499,1,"No","01","Pennsylvania","No",35
"40924",420500,1,"No","01","Virginia","Yes, Specifics Unknown",35
"40925",420500,2,"No","02","Pennsylvania","No",35
"40926",420501,1,"No","01","Pennsylvania","No",0
"40927",420501,2,"No","01","Pennsylvania","No",45
"40928",420502,1,"No","02","Pennsylvania","No",0
"40929",420503,1,"No","01","Pennsylvania","No",35
"40930",420504,1,"No","01","Pennsylvania","No",35
"40931",420505,1,"No","02","Pennsylvania","No",20
"40932",420506,1,"No","02","Florida","Yes, Exceeded Speed Limit",55
"40933",420506,2,"No","01","Pennsylvania","No",55
"40934",420507,1,"No","02","Pennsylvania","No",45
"40935",420508,1,"No","02","Pennsylvania","Yes, Too Fast for Conditions",55
"40936",420509,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",30
"40937",420509,2,"No","01","Pennsylvania","Reported as Unknown",30
"40938",420510,1,"No","01","Pennsylvania","Yes, Specifics Unknown",35
"40939",420510,2,"No","01","Pennsylvania","No",35
"40940",420511,1,"No","01","Pennsylvania","No",35
"40941",420511,2,"No","01","Pennsylvania","No",35
"40942",420512,1,"No","01","Pennsylvania","Reported as Unknown",30
"40943",420512,2,"No","01","Pennsylvania","Reported as Unknown",30
"40944",420513,1,"No","08","Pennsylvania","No",45
"40945",420513,2,"No","01","Pennsylvania","No",45
"40946",420514,1,"No","02","Pennsylvania","Reported as Unknown",55
"40947",420514,2,"No","01","Pennsylvania","No",55
"40948",420515,1,"No","01","Pennsylvania","Yes, Specifics Unknown",30
"40949",420516,1,"No","02","Pennsylvania","No",25
"40950",420516,2,"No","01","Pennsylvania","No",25
"40951",420517,1,"No","01","Pennsylvania","No",40
"40952",420517,2,"No","01","Pennsylvania","No",40
"40953",420518,1,"No","01","Pennsylvania","No",65
"40954",420519,1,"No","01","Pennsylvania","No",10
"40955",420520,1,"No","01","Pennsylvania","No",40
"40956",420520,2,"No","01","Pennsylvania","No",40
"40957",420521,1,"Yes","Unknown","New Jersey","No",55
"40958",420522,1,"No","01","Pennsylvania","Yes, Specifics Unknown",25
"40959",420523,1,"No","01","Pennsylvania","No",25
"40960",420524,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",55
"40961",420525,1,"No","01","Pennsylvania","No",55
"40962",420525,2,"No","01","Pennsylvania","No",55
"40963",420526,1,"No","01","Pennsylvania","No",55
"40964",420526,2,"No","01","Pennsylvania","No",55
"40965",420527,1,"No","01","Pennsylvania","Yes, Specifics Unknown",40
"40966",420528,1,"No","01","Pennsylvania","No",70
"40967",420529,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",30
"40968",420530,1,"Yes","Unknown","Reported as Unknown","No",25
"40969",420531,1,"No","01","Pennsylvania","Yes, Specifics Unknown",45
"40970",420532,1,"No","01","Pennsylvania","Yes, Specifics Unknown",40
"40971",420533,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",35
"40972",420534,1,"No","01","Illinois","Yes, Too Fast for Conditions",55
"40973",420534,2,"No","01","Tennessee","Yes, Too Fast for Conditions",55
"40974",420535,1,"No","02","Pennsylvania","Yes, Too Fast for Conditions",25
"40975",420536,1,"No","01","Pennsylvania","Yes, Specifics Unknown",35
"40976",420536,2,"No","02","Pennsylvania","No",35
"40977",420536,3,"No","02","Pennsylvania","No",35
"40978",420537,1,"No","01","Pennsylvania","No",55
"40979",420538,1,"No","02","Pennsylvania","Yes, Specifics Unknown",55
"40980",420539,1,"No","01","Pennsylvania","Reported as Unknown",45
"40981",420540,1,"No","01","Pennsylvania","No",55
"40982",420541,1,"No","01","Pennsylvania","No",30
"40983",420542,1,"No","01","Pennsylvania","No",45
"40984",420542,2,"No","01","Pennsylvania","No",45
"40985",420543,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",65
"40986",420543,2,"No","01","Arizona","No",65
"40987",420544,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",45
"40988",420545,1,"No","01","Pennsylvania","Yes, Specifics Unknown",25
"40989",420546,1,"No","01","Pennsylvania","No",40
"40990",420546,2,"No","01","Pennsylvania","No",40
"40991",420547,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",45
"40992",420547,2,"No","02","Pennsylvania","No",45
"40993",420547,3,"No","02","Pennsylvania","No",45
"40994",420548,1,"No","01","Pennsylvania","Reported as Unknown",35
"40995",420549,1,"No","01","New York","No",65
"40996",420549,2,"No","02","Pennsylvania","Yes, Exceeded Speed Limit",65
"40997",420550,1,"No","03","Pennsylvania","No",40
"40998",420551,1,"No","01","Ohio","Yes, Specifics Unknown",40
"40999",420552,1,"No","03","Pennsylvania","Yes, Too Fast for Conditions",55
"41000",420553,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",55
"41001",420553,2,"No","02","Pennsylvania","Yes, Exceeded Speed Limit",55
"41002",420554,1,"No","01","Pennsylvania","No",35
"41003",420555,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",40
"41004",420556,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",25
"41005",420557,1,"No","01","Pennsylvania","No",45
"41006",420558,1,"No","01","Pennsylvania","No",30
"41007",420558,2,"No","02","Pennsylvania","No",30
"41008",420559,1,"No","01","Pennsylvania","No",25
"41009",420559,2,"No","01","Pennsylvania","No",25
"41010",420560,1,"No","02","Pennsylvania","Yes, Specifics Unknown",35
"41011",420560,2,"No","02","Pennsylvania","No",35
"41012",420561,1,"No","01","Pennsylvania","Yes, Specifics Unknown",25
"41013",420561,2,"No","01","Pennsylvania","No",25
"41014",420562,1,"No","01","Pennsylvania","No",45
"41015",420562,2,"No","01","Pennsylvania","No",45
"41016",420563,1,"No","02","Pennsylvania","No",35
"41017",420563,2,"No","01","Pennsylvania","No",35
"41018",420564,1,"No","01","Pennsylvania","No",45
"41019",420564,2,"No","01","Pennsylvania","No",45
"41020",420565,1,"No","02","Florida","No",40
"41021",420565,2,"No","01","Maryland","Yes, Specifics Unknown",55
"41022",420565,3,"No","01","Pennsylvania","No",40
"41023",420565,4,"No","01","Pennsylvania","No",40
"41024",420566,1,"No","01","Pennsylvania","No",55
"41025",420567,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",30
"41026",420567,2,"No","01","Pennsylvania","No",30
"41027",420567,3,"No","01","Pennsylvania","No",30
"41028",420567,4,"No","03","Pennsylvania","No",30
"41029",420568,1,"No","01","Pennsylvania","No",40
"41030",420568,2,"No","02","Pennsylvania","Yes, Specifics Unknown",40
"41031",420569,1,"No","01","Pennsylvania","No",35
"41032",420569,2,"No","01","Pennsylvania","Reported as Unknown",35
"41033",420570,1,"No","01","Pennsylvania","No",40
"41034",420571,1,"No","01","Pennsylvania","No",40
"41035",420572,1,"No","01","Pennsylvania","Yes, Specifics Unknown",55
"41036",420572,2,"No","01","Georgia","No",55
"41037",420573,1,"No","01","Pennsylvania","Yes, Specifics Unknown",65
"41038",420573,2,"No","02","California","No",65
"41039",420574,1,"No","01","Pennsylvania","No",55
"41040",420575,1,"No","01","Pennsylvania","Yes, Racing",35
"41041",420576,1,"No","01","Pennsylvania","Yes, Specifics Unknown",45
"41042",420576,2,"No","01","Pennsylvania","No",45
"41043",420577,1,"No","01","Pennsylvania","No",50
"41044",420577,2,"No","01","Pennsylvania","Yes, Too Fast for Conditions",50
"41045",420578,1,"No","01","Pennsylvania","No",35
"41046",420579,1,"No","01","Pennsylvania","Reported as Unknown",30
"41047",420580,1,"No","01","Pennsylvania","Yes, Exceeded Speed Limit",50
"41048",420580,2,"No","02","Pennsylvania","No",50
"41049",420581,1,"No","01","Pennsylvania","Reported as Unknown",25
"41050",420581,2,"No","01","New York","No",70
"41051",420582,1,"No","01","Pennsylvania","No",35
"41052",420583,1,"No","01","Pennsylvania","No",45
"41053",420583,2,"No","01","Pennsylvania","No",45
"41054",420584,1,"No","01","Pennsylvania","No",35
"41055",420584,2,"No","01","Pennsylvania","No",35
"41056",420585,1,"No","01","Pennsylvania","No",45
"41057",420586,1,"No","01","Pennsylvania","No",35
"41058",420587,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",35
"41059",420588,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",35
"41060",420588,2,"No","02","Pennsylvania","No",35
"41061",420589,1,"No","01","Pennsylvania","Yes, Too Fast for Conditions",55
"41062",420590,1,"No","01","Pennsylvania","No",50
"41063",420590,2,"No","01","Ohio","No",50
"41064",420591,1,"No","01","Pennsylvania","Reported as Unknown",40
"41065",420592,1,"No","02","Pennsylvania","Yes, Too Fast for Conditions",55
"41066",420592,2,"No","02","Pennsylvania","No",55
"41067",420593,1,"No","01","Pennsylvania","No",40
"41068",420594,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",30
"41069",420595,1,"No","01","Pennsylvania","No",65
"41070",420596,1,"No","01","Pennsylvania","No",25
"41071",420596,2,"No","02","Pennsylvania","No",25
"41072",420596,3,"No","01","Nevada","No",25
"41073",420597,1,"Yes","Unknown","Reported as Unknown","No",20
"41074",420598,1,"No","01","New York","No",55
"41075",420598,2,"No","03","Pennsylvania","No",55
"41076",420599,1,"No","02","Pennsylvania","No",45
"41077",420599,2,"No","03","Pennsylvania","No",45
"41078",420600,1,"No","01","Ohio","Yes, Too Fast for Conditions",55
"41079",420600,2,"No","02","New Jersey","No",55
"41080",420600,3,"No","01","Pennsylvania","No",55
"41081",420600,4,"No","02","Pennsylvania","No",55
"41082",420601,1,"No","01","Pennsylvania","Yes, Racing",40
"41083",420602,1,"No","02","Pennsylvania","No",45
"41084",420603,1,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",55
"41085",420603,2,"No","01","Pennsylvania","Yes, Specifics Unknown",55
"41086",420603,3,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",55
"41087",420604,1,"No","01","Pennsylvania","No",45
"41088",420604,2,"No","01","Pennsylvania","No",45
"41089",420604,3,"No","01","Pennsylvania","No",45
"41090",420604,4,"No","01","Pennsylvania","No",45
"41091",420604,5,"No","01","Pennsylvania","No",45
